Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Apparel,35.0,350,122500.0,61250.0,0.5,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,575,201250.0,80500.0,0.4,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.0,275,82500.0,28875.0,0.35,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Street Footwear,20.0,275,55000.0,19250.0,0.35,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,200,50000.0,20000.0,0.4,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,40.0,225,90000.0,31500.0,0.35,In-store
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Apparel,30.0,350,105000.0,52500.0,0.5,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Street Footwear,40.0,620,248000.0,99200.0,0.4,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35.0,325,113750.0,39813.0,0.35,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Street Footwear,30.0,300,90000.0,31500.0,0.35,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30.0,225,67500.0,27000.0,0.4,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Apparel,45.0,250,112500.0,39375.0,0.35,In-store
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Apparel,50.0,350,175000.0,87500.0,0.5,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,600,210000.0,84000.0,0.4,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.0,350,105000.0,36750.0,0.35,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Street Footwear,25.0,375,93750.0,32813.0,0.35,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,350,87500.0,35000.0,0.4,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Apparel,40.0,350,140000.0,49000.0,0.35,In-store
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Apparel,45.0,525,236250.0,118125.0,0.5,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Street Footwear,40.0,750,300000.0,120000.0,0.4,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35.0,500,175000.0,61250.0,0.35,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Street Footwear,30.0,425,127500.0,44625.0,0.35,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30.0,375,112500.0,45000.0,0.4,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Apparel,40.0,375,150000.0,52500.0,0.35,In-store
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Apparel,45.0,550,247500.0,123750.0,0.5,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Street Footwear,40.0,700,280000.0,112000.0,0.4,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,40.0,475,190000.0,66500.0,0.35,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Street Footwear,35.0,400,140000.0,49000.0,0.35,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,325,81250.0,32500.0,0.4,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Apparel,35.0,300,105000.0,36750.0,0.35,In-store
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Apparel,40.0,475,190000.0,95000.0,0.5,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,600,210000.0,84000.0,0.4,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30.0,400,120000.0,42000.0,0.35,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Street Footwear,15.0,300,45000.0,15750.0,0.35,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,15.0,275,41250.0,16500.0,0.4,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Apparel,25.0,275,68750.0,24063.0,0.35,In-store
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Apparel,30.0,350,105000.0,52500.0,0.5,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,525,183750.0,73500.0,0.4,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.0,350,87500.0,30625.0,0.35,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Street Footwear,25.0,250,62500.0,21875.0,0.35,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,225,56250.0,22500.0,0.4,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Apparel,35.0,225,78750.0,27563.0,0.35,In-store
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Apparel,40.0,350,140000.0,70000.0,0.5,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Street Footwear,35.0,500,175000.0,70000.0,0.4,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.0,350,87500.0,30625.0,0.35,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Street Footwear,25.0,295,73750.0,25813.0,0.35,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25.0,325,81250.0,32500.0,0.4,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Apparel,45.0,300,135000.0,47250.0,0.35,In-store
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Apparel,50.0,400,200000.0,100000.0,0.5,In-store
Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Street Footwear,45.0,650,292500.0,117000.0,0.4,In-store
Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35.0,450,157500.0,55125.0,0.35,In-store
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Street Footwear,35.0,400,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,35.0,350,122500.0,49000.0,0.4,In-store
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Apparel,45.0,350,157500.0,55125.0,0.35,In-store
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Apparel,50.0,450,225000.0,112500.0,0.5,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Street Footwear,25.0,675,168750.0,67500.0,0.4,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.0,475,118750.0,41563.0,0.35,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Street Footwear,15.0,475,71250.0,24938.0,0.35,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Athletic Footwear,20.0,325,65000.0,26000.0,0.4,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Apparel,35.0,375,131250.0,45938.0,0.35,In-store
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Apparel,25.0,475,118750.0,59375.0,0.5,In-store
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Men's Street Footwear,25.0,725,181250.0,72500.0,0.4,In-store
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25.0,375,93750.0,32813.0,0.35,In-store
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Women's Street Footwear,15.0,425,63750.0,22313.0,0.35,In-store
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,300,60000.0,24000.0,0.4,In-store
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Men's Apparel,35.0,375,131250.0,45938.0,0.35,In-store
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Apparel,25.0,450,112500.0,56250.0,0.5,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Street Footwear,30.0,670,201000.0,80400.0,0.4,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Athletic Footwear,30.0,350,105000.0,36750.0,0.35,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Street Footwear,20.0,400,80000.0,28000.0,0.35,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Athletic Footwear,25.0,250,62500.0,25000.0,0.4,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Apparel,40.0,300,120000.0,42000.0,0.35,In-store
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Apparel,30.0,400,120000.0,60000.0,0.5,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Street Footwear,30.0,625,187500.0,75000.0,0.4,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Athletic Footwear,25.0,325,81250.0,28438.0,0.35,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Street Footwear,15.0,325,48750.0,17063.0,0.35,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,250,50000.0,20000.0,0.4,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Apparel,35.0,275,96250.0,33688.0,0.35,In-store
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Apparel,25.0,400,100000.0,50000.0,0.5,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Street Footwear,35.0,670,234500.0,93800.0,0.4,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Athletic Footwear,30.0,375,112500.0,39375.0,0.35,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Street Footwear,25.0,350,87500.0,30625.0,0.35,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Athletic Footwear,25.0,275,68750.0,27500.0,0.4,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Apparel,40.0,300,120000.0,42000.0,0.35,In-store
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Apparel,45.0,400,180000.0,90000.0,0.5,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Street Footwear,30.0,650,195000.0,78000.0,0.4,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Athletic Footwear,25.0,400,100000.0,35000.0,0.35,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Street Footwear,20.0,425,85000.0,29750.0,0.35,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,400,80000.0,32000.0,0.4,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Apparel,35.0,400,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Apparel,40.0,575,230000.0,115000.0,0.5,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Street Footwear,35.0,800,280000.0,112000.0,0.4,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Athletic Footwear,30.0,550,165000.0,57750.0,0.35,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Street Footwear,25.0,475,118750.0,41563.0,0.35,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Athletic Footwear,25.0,425,106250.0,42500.0,0.4,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Apparel,35.0,425,148750.0,52063.0,0.35,In-store
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Apparel,40.0,600,240000.0,120000.0,0.5,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Street Footwear,35.0,750,262500.0,105000.0,0.4,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Athletic Footwear,35.0,525,183750.0,64313.0,0.35,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Street Footwear,30.0,450,135000.0,47250.0,0.35,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,375,75000.0,30000.0,0.4,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Apparel,30.0,350,105000.0,36750.0,0.35,In-store
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Apparel,35.0,525,183750.0,91875.0,0.5,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Street Footwear,30.0,650,195000.0,78000.0,0.4,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Athletic Footwear,25.0,450,112500.0,39375.0,0.35,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Street Footwear,10.0,350,35000.0,12250.0,0.35,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,10.0,325,32500.0,13000.0,0.4,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Apparel,20.0,325,65000.0,22750.0,0.35,In-store
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Apparel,25.0,400,100000.0,50000.0,0.5,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Street Footwear,30.0,575,172500.0,69000.0,0.4,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,400,80000.0,28000.0,0.35,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Street Footwear,20.0,300,60000.0,21000.0,0.35,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,275,55000.0,22000.0,0.4,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Apparel,30.0,275,82500.0,28875.0,0.35,In-store
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Apparel,35.0,400,140000.0,70000.0,0.5,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Street Footwear,30.0,550,165000.0,66000.0,0.4,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Athletic Footwear,20.0,400,80000.0,28000.0,0.35,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Street Footwear,20.0,345,69000.0,24150.0,0.35,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,20.0,375,75000.0,30000.0,0.4,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Apparel,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Apparel,45.0,450,202500.0,101250.0,0.5,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,40.0,700,280000.0,112000.0,0.4,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Athletic Footwear,30.0,500,150000.0,52500.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Street Footwear,30.0,450,135000.0,47250.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,30.0,400,120000.0,48000.0,0.4,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Apparel,40.0,400,160000.0,56000.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Apparel,45.0,500,225000.0,112500.0,0.5,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Street Footwear,30.0,350,105000.0,36750.0,0.35,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Apparel,45.0,150,67500.0,27000.0,0.4,In-store
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Apparel,40.0,400,160000.0,48000.0,0.3,In-store
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Street Footwear,30.0,450,135000.0,47250.0,0.35,In-store
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Athletic Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Women's Street Footwear,40.0,350,140000.0,49000.0,0.35,In-store
West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Athletic Footwear,40.0,200,80000.0,28000.0,0.35,In-store
West Gear,1128299,2021-02-24,West,Oregon,Portland,Men's Apparel,45.0,125,56250.0,22500.0,0.4,In-store
West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Apparel,40.0,325,130000.0,39000.0,0.3,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Street Footwear,40.0,475,190000.0,66500.0,0.35,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Athletic Footwear,50.0,325,162500.0,56875.0,0.35,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Street Footwear,55.0,350,192500.0,67375.0,0.35,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Athletic Footwear,50.0,250,125000.0,43750.0,0.35,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Apparel,55.0,100,55000.0,22000.0,0.4,In-store
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Apparel,50.0,300,150000.0,45000.0,0.3,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Street Footwear,55.0,475,261250.0,91438.0,0.35,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Athletic Footwear,60.0,275,165000.0,57750.0,0.35,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Street Footwear,60.0,325,195000.0,68250.0,0.35,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Athletic Footwear,45.0,225,101250.0,35438.0,0.35,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Apparel,50.0,125,62500.0,25000.0,0.4,In-store
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Apparel,65.0,300,195000.0,58500.0,0.3,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Street Footwear,50.0,500,250000.0,87500.0,0.35,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Athletic Footwear,55.0,350,192500.0,67375.0,0.35,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Street Footwear,55.0,350,192500.0,67375.0,0.35,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Athletic Footwear,50.0,275,137500.0,48125.0,0.35,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Apparel,45.0,175,78750.0,31500.0,0.4,In-store
West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Apparel,60.0,525,315000.0,94500.0,0.3,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Street Footwear,55.0,775,426250.0,149188.0,0.35,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Athletic Footwear,65.0,650,422500.0,147875.0,0.35,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Street Footwear,80.0,650,520000.0,182000.0,0.35,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Athletic Footwear,80.0,525,420000.0,147000.0,0.35,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Men's Apparel,90.0,400,360000.0,144000.0,0.4,In-store
West Gear,1128299,2021-06-24,West,Oregon,Portland,Women's Apparel,105.0,700,735000.0,220500.0,0.3,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Street Footwear,85.0,850,722500.0,252875.0,0.35,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Athletic Footwear,90.0,700,630000.0,220500.0,0.35,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Street Footwear,90.0,650,585000.0,204750.0,0.35,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Athletic Footwear,85.0,550,467500.0,163625.0,0.35,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Apparel,90.0,600,540000.0,216000.0,0.4,In-store
West Gear,1128299,2021-07-23,West,Oregon,Portland,Women's Apparel,105.0,600,630000.0,189000.0,0.3,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Street Footwear,90.0,800,720000.0,252000.0,0.35,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Athletic Footwear,80.0,775,620000.0,217000.0,0.35,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Street Footwear,70.0,650,455000.0,159250.0,0.35,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,70.0,425,297500.0,104125.0,0.35,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Men's Apparel,70.0,425,297500.0,119000.0,0.4,In-store
West Gear,1128299,2021-08-24,West,Oregon,Portland,Women's Apparel,75.0,250,187500.0,56250.0,0.3,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Street Footwear,50.0,450,225000.0,78750.0,0.35,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Athletic Footwear,55.0,450,247500.0,86625.0,0.35,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Street Footwear,50.0,250,125000.0,43750.0,0.35,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,50.0,200,100000.0,35000.0,0.35,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Men's Apparel,60.0,225,135000.0,54000.0,0.4,In-store
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Apparel,45.0,250,112500.0,33750.0,0.3,In-store
